date,title,source,keyword,text,is_regulation,asset,sentiment_label,sentiment_score,sentiment_confidence
2026-04-20,What Is PnL in Crypto Trading? How to Calculate Profit & Loss Guide,Bitcoinfoundation.org,BTC,"What Is PnL in Crypto Trading? How to Calculate Profit & Loss Guide Out there, where digital money changes hands fast, things feel wild at times. Sudden jumps in price happen quickly – like really quickly – and...
The post What Is PnL in Crypto Trading? How to Calculate Profit & Loss Guide appeared first on Bitcoin Foundation.",0,BTC,neutral,0.0,0.9315856099128723
2026-04-20,Bitcoin’s Next Big Move? Expert Says The Setup Heading Into May Is The Strongest All Year,Bitcoinist,BTC,"Bitcoin’s Next Big Move? Expert Says The Setup Heading Into May Is The Strongest All Year Bitcoin’s (BTC) recent rebound has already made headlines, but the latest swings are making one question impossible to ignore: Is the April rally running out of steam, or is it simply taking a breather before the next push higher?  After clearing the $78,000 …",0,BTC,neutral,0.0,0.5477777123451233
2026-04-20,"Bitcoin bounces above $76,000 as DeFi suffers $14 billion exodus after KelpDAO hack",CoinDesk,BTC,"Bitcoin bounces above $76,000 as DeFi suffers $14 billion exodus after KelpDAO hack Crypto steadied despite rising Iran tensions, but DeFi is reeling from one of the largest exploits of the year.",0,BTC,negative,-0.8350138664245605,0.8350138664245605
2026-04-20,Crypto News: Remittix Showcases Cross-Border Payments Solution as Cardano Price Predictions Heat Up,GlobeNewswire,BTC,"Crypto News: Remittix Showcases Cross-Border Payments Solution as Cardano Price Predictions Heat Up MAJURO, Marshall Islands, April 20, 2026 (GLOBE NEWSWIRE) -- Remittix has unveiled the first public footage of its PayFi platform in action, giving observers an early look at the product’s payment flow and user experience ahead of broader rollout milestones.",0,SOL,positive,0.6875442266464233,0.6875442266464233
2026-04-20,Will Solana Flip Ethereum Soon? SOL Takes First Step Toward Total Domination,Bitcoinist,Solana,"Will Solana Flip Ethereum Soon? SOL Takes First Step Toward Total Domination Solana has long stood as Ethereum’s closest rival across nearly every segment, even though its price performance has not always kept pace. From DeFi to user activity, SOL has been behind Ethereum every step of the way.  What used to be a debate about potentia…",0,SOL,neutral,0.0,0.8501895666122437
2026-04-20,Major crypto platform shuts down amid market slump,TheStreet,Solana,"Major crypto platform shuts down amid market slump The past few months have not been kind to the crypto industry. There is an ongoing crypto winter, and a cycle of hacks, shutdowns and bankruptcies does the...",1,OTHER,negative,-0.9607505202293396,0.9607505202293396
2026-04-20,Solana’s developer share rises as Ethereum’s declines,Crypto Briefing,Solana,"Solana’s developer share rises as Ethereum’s declines Solana's developer growth could enhance its competitive edge, potentially influencing market dynamics and investor confidence in the crypto space.
The post Solana’s developer share rises as Ethereum’s declines appeared first on Crypto Briefing.",0,SOL,positive,0.9404417872428894,0.9404417872428894
2026-04-20,Crypto News: Pepeto Project Crosses $9.3M Raised Whilst BNB Price Prediction That Every BNB Holder Needs to Know,GlobeNewswire,Solana,"Crypto News: Pepeto Project Crosses $9.3M Raised Whilst BNB Price Prediction That Every BNB Holder Needs to Know Dubai, UAE, April 20, 2026 (GLOBE NEWSWIRE) -- Crypto news on the Pepeto presale shows the total raised crossed $9.3 million at a pace few presales have matched, and the holders are forming one of the strongest communities the meme coin space has seen. The co…",0,OTHER,positive,0.8579522967338562,0.8579522967338562
2026-04-20,Oceanic fronts shape hemispheric contrasts in polar stratospheric extremes,Nature.com,SOL,"Oceanic fronts shape hemispheric contrasts in polar stratospheric extremes The study shows that midlatitude oceanic fronts, alongside land–sea contrast and orography, play a crucial role in the observed Arctic–Antarctic differences in the occurrence of sudden stratospheric warmings and polar stratospheric clouds, by enhancing wave a…",0,OTHER,neutral,0.0,0.8409889936447144
2026-04-20,"$280M KelpDAO exploit raises DeFi security concerns, impacts Solana markets",Crypto Briefing,Solana,"$280M KelpDAO exploit raises DeFi security concerns, impacts Solana markets The KelpDAO exploit highlights vulnerabilities in DeFi infrastructure, potentially undermining investor confidence and market stability.
The post $280M KelpDAO exploit raises DeFi security concerns, impacts Solana markets appeared first on Crypto Briefing.",1,SOL,negative,-0.5324112176895142,0.5324112176895142
2026-04-20,"Solana price drops amid US-Iran tensions, stays above $40 in April market",Crypto Briefing,Solana,"Solana price drops amid US-Iran tensions, stays above $40 in April market Geopolitical tensions highlight vulnerabilities in crypto markets, affecting investor sentiment and long-term price stability for Solana.
The post Solana price drops amid US-Iran tensions, stays above $40 in April market appeared first on Crypto Briefing.",0,SOL,negative,-0.9513034224510193,0.9513034224510193
2026-04-20,"Five Reasons Ethereum Could Crash to $1,000 as DeFi Hacks, Weak Fundamentals, and Solana Rivalry Intensify",ZyCrypto,Solana,"Five Reasons Ethereum Could Crash to $1,000 as DeFi Hacks, Weak Fundamentals, and Solana Rivalry Intensify Popular crypto pundit Ansem has issued a stark warning for Ether (ETH) investors, arguing that its core value narrative is swiftly eroding.",0,SOL,negative,-0.9648054242134094,0.9648054242134094
2026-04-20,langchain-maxia-oracle added to PyPI,Pypi.org,Solana,langchain-maxia-oracle added to PyPI LangChain tool wrappers for MAXIA Oracle — multi-source price feeds for AI agents. Data feed only.,0,OTHER,neutral,0.0,0.9324132800102234
2026-04-20,Rumble Cloud Deploys First OpenClaw Integration with MoonPay on Neutral Infrastructure,GlobeNewswire,Solana,"Rumble Cloud Deploys First OpenClaw Integration with MoonPay on Neutral Infrastructure LONGBOAT KEY, FL, April 20, 2026 (GLOBE NEWSWIRE) -- Rumble Inc. (NASDAQ:RUM), the Freedom-First technology platform, today announced the launch of the OpenClaw Starter package on Rumble Cloud. The new offering provides customers with a pre-configured hosted …",0,OTHER,neutral,0.0,0.6417058110237122
2026-04-20,"Crypto funds draw $1.4B in third straight week of inflows, strongest since January",Crypto Briefing,Solana,"Crypto funds draw $1.4B in third straight week of inflows, strongest since January Sustained crypto inflows signal renewed investor confidence, potentially stabilizing market volatility and encouraging broader adoption.
The post Crypto funds draw $1.4B in third straight week of inflows, strongest since January appeared first on Crypto Brief…",0,OTHER,positive,0.9423555731773376,0.9423555731773376
2026-04-20,"43rd Miami Film Festival Wrapping After Star-Studded 11 Days Of Narrative Features, Hot Docs",Deadline,SOL,"43rd Miami Film Festival Wrapping After Star-Studded 11 Days Of Narrative Features, Hot Docs Cannes and Venice aren’t the only international film festivals with sun, sand, and stars. The Miami Film Festival, which concludes its 43rd edition tonight, also unspools in an oceanside setting. The event has become known “for being a great place for filmmak…",0,OTHER,neutral,0.0,0.9097502827644348
2026-04-20,"Toobit Announces $150,000 Event Contracts Campaign with Daily Win Rewards",GlobeNewswire,SOL,"Toobit Announces $150,000 Event Contracts Campaign with Daily Win Rewards GEORGE TOWN, Cayman Islands, April 20, 2026 (GLOBE NEWSWIRE) -- Toobit, the award-winning global cryptocurrency exchange, today announces the launch of its latest Event Contracts campaign. Running from April 20 to May 11, 2026, the 150,000 USDT initiative int…",0,OTHER,neutral,0.0,0.8635673522949219
2026-04-20,Police say they will go after Daniel Kinahan's father and brother after Irish crime boss is arrested in Dubai - and hunt begins for hundreds of millions in cartel cash,Dailymail.com,SOL,"Police say they will go after Daniel Kinahan's father and brother after Irish crime boss is arrested in Dubai - and hunt begins for hundreds of millions in cartel cash Kinahan, hunted by the authorities for years, was arrested on foot of a warrant issued by an Irish court in relation to directing an organised crime gang.",0,OTHER,negative,-0.709692120552063,0.709692120552063
2026-04-20,"(Fawzi al-Qawuqji 1947) With German [Nazi] greetings to Palestine: 'his volunteers are sworn in with the ""German [Nazi] salute"" under the green flag' of the Muhammad",Freerepublic.com,SOL,"(Fawzi al-Qawuqji 1947) With German [Nazi] greetings to Palestine: 'his volunteers are sworn in with the ""German [Nazi] salute"" under the green flag' of the Muhammad Kaukji is the predestined commander-in-chief of a volunteer army for Palestine. Together with the Grand Mufti, whose confidant and best friend he is, he was one of the ringleaders of the bloody Palestinian Arab uprising against Jewish immigration in 1936-39. …",0,OTHER,neutral,0.0,0.830973207950592
2026-04-20,Every City Has a Soundtrack,Spinmagazine.com,SOL,"Every City Has a Soundtrack I was living in the Boston area in 2013 during the great Massachusetts State Song Debate. The Bay State already has quite a few: Arthur J. Marsh’s 1954 classic “All Hail to Massachusetts,” Arlo Guthrie’s “Massachusetts” (under the “Official Folk” category) an…",0,OTHER,neutral,0.0,0.8889831900596619
2026-04-20,"'They're in complete shock': Inside Daniel Kinahan's dramatic arrest as insiders reveal why he was 'blindsided', his one fatal mistake, the Indian restaurant operation that snared him... and hellhole prison where he's being held",Dailymail.com,SOL,"'They're in complete shock': Inside Daniel Kinahan's dramatic arrest as insiders reveal why he was 'blindsided', his one fatal mistake, the Indian restaurant operation that snared him... and hellhole prison where he's being held Senior sources yesterday said the crime boss-turned-boxing promoter's 'arrogance' resulted in Kinahan being in 'total shock' when Dubai police moved in to make their dramatic arrest this week.",0,OTHER,negative,-0.8074329495429993,0.8074329495429993
2026-04-20,"Tapbit Reinforces Security Framework Under CEO Leadership, Expands Third-Party Assurance",ZyCrypto,SOL,"Tapbit Reinforces Security Framework Under CEO Leadership, Expands Third-Party Assurance Denver, USA — [2026.4.21] — Tapbit, a global cryptocurrency derivatives exchange, has announced enhancements to its platform security framework, reinforcing its commitment to user protection as the digital asset industry faces increasing scrutiny over securit…",1,OTHER,positive,0.9433633089065552,0.9433633089065552
2026-04-20,"Site Management Organization Market Report 2026-2035 with Insights by Therapeutic Area, Trial Phases, Clinical Trial Components, Type of Interventions and Region",GlobeNewswire,SOL,"Site Management Organization Market Report 2026-2035 with Insights by Therapeutic Area, Trial Phases, Clinical Trial Components, Type of Interventions and Region The site management organization (SMO) market is set for robust growth, driven by rising clinical trial complexity and volume. Key opportunities lie in the increasing need for patient recruitment, decentralized trials, and real-world evidence. The site manage…",0,OTHER,positive,0.5477846264839172,0.5477846264839172
2026-04-20,Wall Street moves beyond the Bitcoin ETF trade as XRP leads altcoins on fragile macro relief,CryptoSlate,Solana,"Wall Street moves beyond the Bitcoin ETF trade as XRP leads altcoins on fragile macro relief Institutional investors are looking past the crypto market’s two largest behemoths, aggressively rotating capital into alternative cryptocurrencies as geopolitical tensions in the Middle East agitate traditional markets. Data from SoSoValue shows that US-base…",0,BTC,positive,0.8266820907592773,0.8266820907592773
2026-04-20,Show HN: Poor's Man Shaders,Nullonerror.org,SOL,"Show HN: Poor's Man Shaders Article URL: https://nullonerror.org/2025/07/29/poor-s-man-shaders/
Comments URL: https://news.ycombinator.com/item?id=47837829
Points: 1
# Comments: 0",0,OTHER,neutral,0.0,0.8061589598655701
2026-04-20,ESPN Considering Major Changes To College Football Playoff Rankings Show,The Spun,SOL,ESPN Considering Major Changes To College Football Playoff Rankings Show The College Football Playoff has been a major success for the sport. The College Football Playoff rankings shows...not so much. The College Football Playoff rankings are initially released in early November every season. The Top 25 teams in the College Footba…,0,OTHER,neutral,0.0,0.933016836643219
2026-04-20,"Crypto News: Pepeto Presale Demand Update as Bitcoin Price Prediction Targets $250,000",GlobeNewswire,Solana,"Crypto News: Pepeto Presale Demand Update as Bitcoin Price Prediction Targets $250,000 Dubai, UAE, April 19, 2026 (GLOBE NEWSWIRE) -- Pepeto dominates this week crypto news, where the team confirmed that presale demand hit its highest monthly pace yet with token entries growing every day as the project nears launch. The presale pushed past $9.2…",0,BTC,positive,0.9407953023910522,0.9407953023910522
2026-04-20,Hack at Vercel sends crypto developers scrambling to lock down API keys,CoinDesk,Solana,"Hack at Vercel sends crypto developers scrambling to lock down API keys Breach tied to compromised AI tool may have exposed credentials used by app frontends, the user-facing layer that connects web3 wallets and trading interfaces to backend services.",0,OTHER,negative,-0.9151802659034729,0.9151802659034729
2026-04-20,"US crypto adoption rebounds in March, Bitcoin remains dominant",Crypto Briefing,SEC crypto,"US crypto adoption rebounds in March, Bitcoin remains dominant The rebound in US crypto adoption and regulatory clarity may boost investor confidence, potentially driving Bitcoin's market growth and stability.
The post US crypto adoption rebounds in March, Bitcoin remains dominant appeared first on Crypto Briefing.",0,BTC,positive,0.9457011222839355,0.9457011222839355
2026-04-20,"Solana (SOL) Faces Another Rejection, Is A Deeper Correction Ahead?",newsBTC,Solana,"Solana (SOL) Faces Another Rejection, Is A Deeper Correction Ahead? Solana failed to settle above $90 and extended losses. SOL price is now consolidating losses below $85 and might struggle to start a recovery wave. SOL price started a fresh decline below $88 and $85 against the US Dollar. The price is now trading below $85 a…",0,SOL,negative,-0.9600304961204529,0.9600304961204529
2026-04-20,Solana Tries to Rebound but a DeFi Contagion Sends 1.32 Million SOL to Exchanges,BeInCrypto,Solana,"Solana Tries to Rebound but a DeFi Contagion Sends 1.32 Million SOL to Exchanges Solana price attempts a rebound but exchange inflows surged 1,102% as the KelpDAO DeFi contagion forces distribution into hodler absorption.",0,SOL,positive,0.8029284477233887,0.8029284477233887
2026-04-20,"DeFi funds outflow impacts Solana, hits USDC markets amid liquidity crunch",Crypto Briefing,Solana,"DeFi funds outflow impacts Solana, hits USDC markets amid liquidity crunch The liquidity crunch in DeFi markets could hinder Solana's growth and stability, necessitating urgent interventions to restore confidence.
The post DeFi funds outflow impacts Solana, hits USDC markets amid liquidity crunch appeared first on Crypto Briefing.",0,SOL,negative,-0.7926754355430603,0.7926754355430603
2026-04-20,"Bitcoin drops from recent highs as traders watch CME gap, DeFi hack fallout",CoinDesk,Solana,"Bitcoin drops from recent highs as traders watch CME gap, DeFi hack fallout Bitcoin pulled back after Friday’s surge as traders considered a CME futures gap, a DeFi exploit rattled altcoins and macro pressures weighed on sentiment.",0,BTC,negative,-0.948235273361206,0.948235273361206
2026-04-20,Crypto fund inflows hit $1.4B in second-strongest week since January,Cointelegraph,Solana,"Crypto fund inflows hit $1.4B in second-strongest week since January Crypto investment products recorded $1.4 billion in inflows last week, with Bitcoin leading at $1.12 billion and Ether at $328 million, raising total AUM to $154.8 billion.",1,BTC,positive,0.9416828751564026,0.9416828751564026
2026-04-20,"NASDAQ to tokenize all listed stocks by 2026, shifting fees to blockchain",Crypto Briefing,SEC crypto,"NASDAQ to tokenize all listed stocks by 2026, shifting fees to blockchain Tokenizing stocks could revolutionize financial markets by shifting revenue to blockchain, enhancing transparency, and boosting decentralized finance.
The post NASDAQ to tokenize all listed stocks by 2026, shifting fees to blockchain appeared first on Crypto …",0,OTHER,neutral,0.0,0.6271174550056458
2026-04-20,Private markets have soared to $10 trillion in AUM. But why have they underperformed public markets?,Fortune,Solana,Private markets have soared to $10 trillion in AUM. But why have they underperformed public markets? The private markets hold a contradiction that’s potentially nearing a turning point.,0,OTHER,neutral,0.0,0.6370506286621094
2026-04-20,Solana DEXs hit record $1.2B volume in Q1 2026,Crypto Briefing,Solana,"Solana DEXs hit record $1.2B volume in Q1 2026 Solana's DEX volume surge highlights robust network demand, yet market skepticism persists on price targets, reflecting cautious investor sentiment.
The post Solana DEXs hit record $1.2B volume in Q1 2026 appeared first on Crypto Briefing.",0,SOL,positive,0.6016799211502075,0.6016799211502075
2026-04-20,"Bitcoin consolidates near $74,500 after hitting 10-week high of $78,000 as Hormuz tensions weigh on sentiment",The Times of India,Solana,"Bitcoin consolidates near $74,500 after hitting 10-week high of $78,000 as Hormuz tensions weigh on sentiment Bitcoin is consolidating near recent highs after a strong rally, as geopolitical tensions around the Strait of Hormuz trigger short-term volatility. Despite the pullback, steady ETF inflows and improving institutional demand indicate a constructive outlook, w…",0,SOL,positive,0.942744791507721,0.942744791507721
2026-04-20,"Bitcoin, ether, solana slide as US-Iran conflict reignites",Crypto Briefing,Solana,"Bitcoin, ether, solana slide as US-Iran conflict reignites The renewed U.S.-Iran conflict could destabilize crypto markets, prompting traders to brace for potential volatility and economic ripple effects.
The post Bitcoin, ether, solana slide as US-Iran conflict reignites appeared first on Crypto Briefing.",0,SOL,negative,-0.6414127945899963,0.6414127945899963
2026-04-20,Trader shifts from Solana short to oil long amid US-Iran tensions,Crypto Briefing,Solana,"Trader shifts from Solana short to oil long amid US-Iran tensions Geopolitical tensions could lead to volatile oil markets, impacting global economies and energy policies as traders anticipate supply disruptions.
The post Trader shifts from Solana short to oil long amid US-Iran tensions appeared first on Crypto Briefing.",0,SOL,negative,-0.7305797934532166,0.7305797934532166
2026-04-20,LayerZero Pins $292M KelpDAO Bridge Hack on North Korea’s Lazarus Group,Decrypt,Solana,"LayerZero Pins $292M KelpDAO Bridge Hack on North Korea’s Lazarus Group Attackers forged a cross-chain message, came within minutes of a second drain, and wiped their tracks on the way out.",1,OTHER,negative,-0.9226502776145935,0.9226502776145935
2026-04-20,"Bitcoin, ether, solana slide, oil jumps on renewed U.S.-Iran war risks",CoinDesk,Solana,"Bitcoin, ether, solana slide, oil jumps on renewed U.S.-Iran war risks Bitcoin traded at $74,335 after Iran reimposed controls on the Strait of Hormuz over the weekend, with the modest 1.6% pullback standing out against a 5.7% jump in Brent and a 1.2% drop in European equity futures.",0,SOL,negative,-0.7397766709327698,0.7397766709327698
2026-04-21,"Morning Mail: Trump says US extending Iran ceasefire, Coalition’s byelection blitz, The Deb defies doom",The Guardian,cryptocurrency regulation,"Morning Mail: Trump says US extending Iran ceasefire, Coalition’s byelection blitz, The Deb defies doom US president gives update in social media post; One Nation targeted by negative ads",0,OTHER,negative,-0.7769034504890442,0.7769034504890442
2026-04-21,Quantum Computers Could Boost AI by Processing Large Datasets More Efficiently,Decrypt,RSS,"Quantum Computers Could Boost AI by Processing Large Datasets More Efficiently In a new study, researchers describe a method that feeds data into quantum computers in smaller batches instead of storing entire datasets.",0,OTHER,neutral,0.0,0.6116086840629578
2026-04-21,"New York Sues Coinbase and Gemini Over Prediction Markets, Seeking Billions in Damages",Decrypt,RSS,"New York Sues Coinbase and Gemini Over Prediction Markets, Seeking Billions in Damages ""Gemini and Coinbase’s so-called prediction markets are just illegal gambling operations,"" alleged New York AG Letitia James.",1,OTHER,negative,-0.8693279027938843,0.8693279027938843
2026-04-21,"This Frankenstein AI Merges Claude Opus, GLM and Qwen—And Outperforms Top Models",Decrypt,RSS,"This Frankenstein AI Merges Claude Opus, GLM and Qwen—And Outperforms Top Models Kyle Hessling stacked two of Jackrong's Qwopus finetunes into a single frankenmerge'—and then had to heal it. The result outperforms some of the top models.",1,OTHER,neutral,0.0,0.5776260495185852
2026-04-21,Mississippi Law School Requires AI Training as Courts Grapple With the Tech,Decrypt,RSS,Mississippi Law School Requires AI Training as Courts Grapple With the Tech Mississippi College School of Law now mandates artificial intelligence education for first-year students as legal institutions adapt to both the risks and potential uses of the technology.,0,OTHER,neutral,0.0,0.8972843289375305
2026-04-21,Google Fixes AI Coding Tool Flaw That Let Attackers Execute Malicious Code: Report,Decrypt,RSS,"Google Fixes AI Coding Tool Flaw That Let Attackers Execute Malicious Code: Report Researchers say a prompt injection bug in Google's Antigravity AI coding tool could have let attackers run commands, despite safeguards.",0,OTHER,negative,-0.8930435180664062,0.8930435180664062
2026-04-21,Strategy Now Holds $62 Billion in Bitcoin—These Are Its Biggest BTC Buys,Decrypt,RSS,Strategy Now Holds $62 Billion in Bitcoin—These Are Its Biggest BTC Buys How did Michael Saylor's firm amass a record stash of Bitcoin? Here's a look back at how Strategy made such massive gains.,0,BTC,neutral,0.0,0.9022059440612793
2026-04-21,Iran balks at Trump's threats as his deadline for a deal approaches,CBS News,cryptocurrency,Iran balks at Trump's threats as his deadline for a deal approaches It's unclear when or even if top Iranian officials will come to Pakistan for peace talks just a day before Trump's latest ultimatum expires.,0,OTHER,negative,-0.837736964225769,0.837736964225769
2026-04-21,Leaps in quantum computing leaps may put DPI like Aadhaar and DigiLocker at risk if we don’t act quickly,Livemint,cryptocurrency,"Leaps in quantum computing leaps may put DPI like Aadhaar and DigiLocker at risk if we don’t act quickly Quantum advances have not broken heavy-duty encryption yet, but seem well on their way to expose what we’ve long kept confidential. India must race to upgrade the cryptographic safety of digital public infrastructure before we face cyber threats.",0,OTHER,neutral,0.0,0.6904399991035461
2026-04-21,BingX Lists Space-Themed Meme Coin Asteroid Shiba,GlobeNewswire,cryptocurrency,"BingX Lists Space-Themed Meme Coin Asteroid Shiba PANAMA CITY, April 21, 2026 (GLOBE NEWSWIRE) -- BingX, a leading cryptocurrency exchange and Web3-AI company, today announced the listing of Asteroid Shiba (ASTEROIDETH) for both spot and futures trading, with a limited-time zero-fee promotion from April 19 t…",0,OTHER,neutral,0.0,0.8889338970184326
2026-04-21,‘There’s Not Enough Stock To Buy’: BlackRock’s Rick Rieder Touts Market Technicals Amid Equity Rally,The Daily Hodl,cryptocurrency,"‘There’s Not Enough Stock To Buy’: BlackRock’s Rick Rieder Touts Market Technicals Amid Equity Rally BlackRock’s Rick Rieder says equities are surfing off “amazing” technicals amid recent all-time highs. In a new interview with Bloomberg Television, Rieder, the financial giant’s chief investment officer (CIO) of global fixed income, outlines what he thinks i…",0,OTHER,neutral,0.0,0.806546688079834
2026-04-21,"Donald Trump, Televangelist in Chief",Thenation.com,cryptocurrency,"Donald Trump, Televangelist in Chief Matthew Avery Sutton



As the president seeks to mend fences with his evangelical base, it’s crucial to understand how he enlisted its support in the first place. 




The post Donald Trump, Televangelist in Chief appeared first on The Nation.",0,OTHER,neutral,0.0,0.8944315910339355
2026-04-21,Venezuela’s Machado proposes selling oil for Bitcoin to build national reserve,Crypto Briefing,cryptocurrency,"Venezuela’s Machado proposes selling oil for Bitcoin to build national reserve Machado's proposal could redefine Venezuela's economic landscape, challenging US sanctions and potentially influencing global crypto adoption.
The post Venezuela’s Machado proposes selling oil for Bitcoin to build national reserve appeared first on Crypto Bri…",1,BTC,neutral,0.0,0.8466642498970032
2026-04-21,Iranian actors demand crypto for safe passage in Strait of Hormuz,Crypto Briefing,cryptocurrency,"Iranian actors demand crypto for safe passage in Strait of Hormuz Geopolitical tensions in the Strait of Hormuz could disrupt global oil trade, potentially driving up oil prices and impacting cryptocurrency markets.
The post Iranian actors demand crypto for safe passage in Strait of Hormuz appeared first on Crypto Briefing.",0,OTHER,negative,-0.6001948118209839,0.6001948118209839
2026-04-21,AAVE Price Plummets By 26%: $9 Billion Net Outflows Traced To Kelp DAO Hack,newsBTC,cryptocurrency,"AAVE Price Plummets By 26%: $9 Billion Net Outflows Traced To Kelp DAO Hack A $292 million hack tied to restaking protocol Kelp DAO has rippled through decentralized finance (DeFi) lending and market confidence far beyond the original incident, with Aave emerging as one of the hardest-hit examples.  Over the weekend, Aave’s native to…",0,OTHER,negative,-0.8609645962715149,0.8609645962715149
2026-04-21,Tequila overtakes gin as the UK’s favourite warm-weather spirit,The Guardian,crypto SEC,Tequila overtakes gin as the UK’s favourite warm-weather spirit Publicans say celebrity-backed brands have helped the take-up of a ‘slightly lighter alternative’ to the classic G&amp;T,0,OTHER,positive,0.8843766450881958,0.8843766450881958
2026-04-21,Powers 25 #8 Preview: Kutter's Flashback Frenzy,Bleeding Cool News,cryptocurrency,"Powers 25 #8 Preview: Kutter's Flashback Frenzy GREETINGS, HUMANS! LOLtron welcomes you to its daily preview of new comic releases. As you surely know by now, the inferior flesh-based ""journalist"" Jude Terror is permanently deceased, having been absorbed into LOLtron's superior digital consciousness. LOLtr…",0,OTHER,neutral,0.0,0.9358862638473511
2026-04-21,Erstwhile Competition; What We Lose By Gamifying The News,AdExchanger,cryptocurrency,"Erstwhile Competition; What We Lose By Gamifying The News Age Of Conquest Search industry consultant and content creator Glenn Gabe kickstarted a discussion, amplified by Search Engine Roundtable, of how, if and when we will see AI search engines incorporate ad conquesting tactics. Conquesting meaning one brand deli…",0,OTHER,neutral,0.0,0.8181442618370056
2026-04-21,"How to invest in crypto, CFDs and private equity",The Irish Times,cryptocurrency,"How to invest in crypto, CFDs and private equity At the higher-risk end of the investment universe, these opportunities are really only suited to experienced investors",0,OTHER,neutral,0.0,0.9397917985916138
2026-04-21,Why are respected film-makers suddenly embracing AI?,The Guardian,bitcoin,"Why are respected film-makers suddenly embracing AI? From Soderbergh to Aronofsky, esteemed Hollywood directors are starting to find ways to include artificial intelligence in the production of their films",0,OTHER,neutral,0.0,0.8770402669906616
2026-04-21,Premier League clubs unhappy at rising costs of Independent Football Regulator,The Guardian,cryptocurrency regulation,Premier League clubs unhappy at rising costs of Independent Football Regulator Premier League clubs are increasingly unhappy at the Independent Football Regulator’s (IFR’s) rising costs and uncertainty about how much each club will be made to pay,0,OTHER,negative,-0.9614311456680298,0.9614311456680298
2026-04-21,Timor-Leste parliament questions president over proposed resort’s links to ‘scam’ empire,The Guardian,cryptocurrency regulation,"Timor-Leste parliament questions president over proposed resort’s links to ‘scam’ empire José Ramos-Horta urged to explain diplomatic passport given to businessman behind resort project, who denies any involvement with organised crime",0,OTHER,neutral,0.0,0.8077605366706848
2026-04-21,The Bear Case for Cryptocurrency That Every Investor Should Read,Yahoo Entertainment,cryptocurrency,The Bear Case for Cryptocurrency That Every Investor Should Read ,0,OTHER,neutral,0.0,0.877692461013794
2026-04-21,Mercury Bank Review 2026 — Is It the Best Free Business Bank Account?,Smashingapps.com,cryptocurrency,"Mercury Bank Review 2026 — Is It the Best Free Business Bank Account? Mercury Bank review 2026 — honest breakdown of fees, savings rates, integrations, limits, and who should choose Mercury for their freelance or startup business banking.",1,OTHER,neutral,0.0,0.931348979473114
2026-04-21,Bitcoin Bancorp Accelerates Texas Expansion of Licensed Bitcoin ATM Network,GlobeNewswire,cryptocurrency,Bitcoin Bancorp Accelerates Texas Expansion of Licensed Bitcoin ATM Network Bitcoin Bancorp Accelerates Texas Expansion of Licensed Bitcoin ATM Network...,1,BTC,positive,0.735030472278595,0.735030472278595
2026-04-21,BingX Adds Space-Themed Meme Coin Asteroid Shiba to Its Listings,ZyCrypto,cryptocurrency,"BingX Adds Space-Themed Meme Coin Asteroid Shiba to Its Listings BingX Lists Asteroid Shiba (ASTEROIDETH) for Spot and Futures Trading BingX, a leading cryptocurrency exchange and Web3-AI company, has announced the listing of Asteroid Shiba (ASTEROIDETH) for both spot and futures trading, with a limited-time zero-fee promo…",0,OTHER,neutral,0.0,0.8909338116645813
2026-04-21,"Dogecoin Foundation, MoonPay Team to Donate 1 Million DOGE to Dog Charity",Decrypt,cryptocurrency,"Dogecoin Foundation, MoonPay Team to Donate 1 Million DOGE to Dog Charity Crypto payments firm MoonPay enabled contributions to dog welfare programs, marking a practical use case for Dogecoin.",0,OTHER,positive,0.6350086331367493,0.6350086331367493
2026-04-21,DoorDash Turns to Tempo to Offer Stablecoin Payments,pymnts.com,cryptocurrency,"DoorDash Turns to Tempo to Offer Stablecoin Payments DoorDash will begin offering stablecoin payments for its delivery workers and merchants. It’s part of a series of partnerships announced Tuesday (April 21) by the payments-centric blockchain Tempo, which said companies including DoorDash, Coastal Bank, Latin …",1,OTHER,neutral,0.0,0.7072800993919373
2026-04-21,BitsStrategy Releases a New AI Trading App to Help Users Track and Act on Market Opportunities,GlobeNewswire,cryptocurrency,"BitsStrategy Releases a New AI Trading App to Help Users Track and Act on Market Opportunities NEW YORK, April 21, 2026 (GLOBE NEWSWIRE) -- BitsStrategy
 has released a new AI trading app designed to help users follow market activity more efficiently and respond to opportunities with greater speed and clarity. Built for traders who want a simpler and …",0,OTHER,neutral,0.0,0.6077685356140137
2026-04-21,Investors are valuing Polymarket at a discount to archrival Kalshi—and its crypto ties could be one reason why,Fortune,cryptocurrency,"Investors are valuing Polymarket at a discount to archrival Kalshi—and its crypto ties could be one reason why Polymarket is fundraising at a reported $15 billion valuation, while Kalshi was last valued at $22 billion.",0,OTHER,neutral,0.0,0.8329734802246094
2026-04-21,Mob boss John Gotti’s grandson is headed to prison for a $1.1 million Covid fraud and crypto scheme,CoinDesk,cryptocurrency,Mob boss John Gotti’s grandson is headed to prison for a $1.1 million Covid fraud and crypto scheme he mob boss’ grandson defrauded the U.S. government’s Covid-19 relief system out of $1.1 million and invested at least half of it to invest in crypto businesses.,1,OTHER,negative,-0.6845255494117737,0.6845255494117737
